uf,tipo_doenca,local_obito,faixa_etaria,sexo,total,uf_int,tipo_doenca_int,local_obito_int,faixa_etaria_int,sexo_int
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,10,18,3,2,9,0
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,4,18,3,2,9,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,85,18,3,3,9,0
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,30,18,3,3,9,1
RJ,PNEUMONIA,DOMICILIO,90 - 99,F,100,18,4,0,9,0
RJ,PNEUMONIA,DOMICILIO,90 - 99,M,51,18,4,0,9,1
RJ,PNEUMONIA,HOSPITAL,90 - 99,F,2082,18,4,1,9,0
RJ,PNEUMONIA,HOSPITAL,90 - 99,M,1026,18,4,1,9,1
RJ,PNEUMONIA,IGNORADO,90 - 99,F,2,18,4,5,9,0
RJ,PNEUMONIA,IGNORADO,90 - 99,M,2,18,4,5,9,1
RJ,PNEUMONIA,OUTRO,90 - 99,F,17,18,4,2,9,0
RJ,PNEUMONIA,OUTRO,90 - 99,M,4,18,4,2,9,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,305,18,4,3,9,0
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,149,18,4,3,9,1
RJ,SEPTICEMIA,DOMICILIO,90 - 99,F,52,18,5,0,9,0
RJ,SEPTICEMIA,DOMICILIO,90 - 99,M,16,18,5,0,9,1
RJ,SEPTICEMIA,HOSPITAL,90 - 99,F,1499,18,5,1,9,0
RJ,SEPTICEMIA,HOSPITAL,90 - 99,M,578,18,5,1,9,1
RJ,SEPTICEMIA,IGNORADO,90 - 99,F,2,18,5,5,9,0
RJ,SEPTICEMIA,OUTRO,90 - 99,F,6,18,5,2,9,0
RJ,SEPTICEMIA,OUTRO,90 - 99,M,4,18,5,2,9,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,274,18,5,3,9,0
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,83,18,5,3,9,1
RJ,SRAG,DOMICILIO,90 - 99,F,2,18,6,0,9,0
RJ,SRAG,HOSPITAL,90 - 99,F,13,18,6,1,9,0
RJ,SRAG,HOSPITAL,90 - 99,M,3,18,6,1,9,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,F,4,18,6,3,9,0
RJ,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,18,6,3,9,1
RN,OUTRAS,DOMICILIO,90 - 99,F,220,19,0,0,9,0
RN,OUTRAS,DOMICILIO,90 - 99,M,132,19,0,0,9,1
RN,OUTRAS,HOSPITAL,90 - 99,F,176,19,0,1,9,0
RN,OUTRAS,HOSPITAL,90 - 99,M,111,19,0,1,9,1
RN,OUTRAS,IGNORADO,90 - 99,F,2,19,0,5,9,0
RN,OUTRAS,IGNORADO,90 - 99,M,3,19,0,5,9,1
RN,OUTRAS,OUTRO,90 - 99,F,5,19,0,2,9,0
RN,OUTRAS,OUTRO,90 - 99,M,2,19,0,2,9,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,16,19,0,3,9,0
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,15,19,0,3,9,1
RN,OUTRAS,POSTO_SAUDE,90 - 99,F,1,19,0,6,9,0
RN,OUTRAS,VIA_PUBLICA,90 - 99,F,1,19,0,4,9,0
RN,COVID,HOSPITAL,90 - 99,F,2,19,1,1,9,0
RN,COVID,HOSPITAL,90 - 99,M,2,19,1,1,9,1
RN,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,19,1,3,9,0
RN,INDETERMINADA,DOMICILIO,90 - 99,F,3,19,2,0,9,0
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,39,19,3,0,9,0
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,16,19,3,0,9,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,50,19,3,1,9,0
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,25,19,3,1,9,1
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,F,1,19,3,5,9,0
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,4,19,3,3,9,0
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,19,3,3,9,1
RN,PNEUMONIA,DOMICILIO,90 - 99,F,90,19,4,0,9,0
RN,PNEUMONIA,DOMICILIO,90 - 99,M,46,19,4,0,9,1
RN,PNEUMONIA,HOSPITAL,90 - 99,F,284,19,4,1,9,0
RN,PNEUMONIA,HOSPITAL,90 - 99,M,162,19,4,1,9,1
RN,PNEUMONIA,IGNORADO,90 - 99,F,3,19,4,5,9,0
RN,PNEUMONIA,IGNORADO,90 - 99,M,4,19,4,5,9,1
RN,PNEUMONIA,OUTRO,90 - 99,F,8,19,4,2,9,0
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,18,19,4,3,9,0
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,17,19,4,3,9,1
RN,PNEUMONIA,POSTO_SAUDE,90 - 99,F,1,19,4,6,9,0
RN,PNEUMONIA,VIA_PUBLICA,90 - 99,F,1,19,4,4,9,0
RN,SEPTICEMIA,DOMICILIO,90 - 99,F,38,19,5,0,9,0
RN,SEPTICEMIA,DOMICILIO,90 - 99,M,16,19,5,0,9,1
RN,SEPTICEMIA,HOSPITAL,90 - 99,F,137,19,5,1,9,0
RN,SEPTICEMIA,HOSPITAL,90 - 99,M,95,19,5,1,9,1
RN,SEPTICEMIA,IGNORADO,90 - 99,F,1,19,5,5,9,0
RN,SEPTICEMIA,OUTRO,90 - 99,F,1,19,5,2,9,0
RN,SEPTICEMIA,OUTRO,90 - 99,M,2,19,5,2,9,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,7,19,5,3,9,0
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,19,5,3,9,1
RN,SEPTICEMIA,VIA_PUBLICA,90 - 99,M,1,19,5,4,9,1
RN,SRAG,DOMICILIO,90 - 99,F,3,19,6,0,9,0
RN,SRAG,HOSPITAL,90 - 99,F,4,19,6,1,9,0
RN,SRAG,HOSPITAL,90 - 99,M,4,19,6,1,9,1
RN,SRAG,OUTRO,90 - 99,M,1,19,6,2,9,1
RO,OUTRAS,DOMICILIO,90 - 99,F,56,20,0,0,9,0
RO,OUTRAS,DOMICILIO,90 - 99,M,59,20,0,0,9,1
RO,OUTRAS,HOSPITAL,90 - 99,F,64,20,0,1,9,0
RO,OUTRAS,HOSPITAL,90 - 99,M,51,20,0,1,9,1
RO,OUTRAS,OUTRO,90 - 99,F,2,20,0,2,9,0
RO,OUTRAS,OUTRO,90 - 99,M,4,20,0,2,9,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,20,0,3,9,0
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,4,20,0,3,9,1
RO,COVID,HOSPITAL,90 - 99,M,3,20,1,1,9,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,6,20,3,0,9,0
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,7,20,3,0,9,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,15,20,3,1,9,0
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,18,20,3,1,9,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,20,3,3,9,0
RO,PNEUMONIA,DOMICILIO,90 - 99,F,3,20,4,0,9,0
RO,PNEUMONIA,DOMICILIO,90 - 99,M,5,20,4,0,9,1
RO,PNEUMONIA,HOSPITAL,90 - 99,F,54,20,4,1,9,0
RO,PNEUMONIA,HOSPITAL,90 - 99,M,50,20,4,1,9,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,20,4,3,9,1
RO,SEPTICEMIA,DOMICILIO,90 - 99,F,3,20,5,0,9,0
RO,SEPTICEMIA,HOSPITAL,90 - 99,F,30,20,5,1,9,0
RO,SEPTICEMIA,HOSPITAL,90 - 99,M,19,20,5,1,9,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,20,5,3,9,1
RO,SRAG,DOMICILIO,90 - 99,M,1,20,6,0,9,1
RO,SRAG,HOSPITAL,90 - 99,F,1,20,6,1,9,0
RO,SRAG,HOSPITAL,90 - 99,M,1,20,6,1,9,1
RR,OUTRAS,DOMICILIO,90 - 99,F,7,21,0,0,9,0
RR,OUTRAS,DOMICILIO,90 - 99,M,10,21,0,0,9,1
RR,OUTRAS,HOSPITAL,90 - 99,F,15,21,0,1,9,0
RR,OUTRAS,HOSPITAL,90 - 99,M,15,21,0,1,9,1
RR,OUTRAS,OUTRO,90 - 99,M,1,21,0,2,9,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,1,21,3,0,9,0
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,3,21,3,1,9,0
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,2,21,3,1,9,1
RR,PNEUMONIA,HOSPITAL,90 - 99,F,20,21,4,1,9,0
RR,PNEUMONIA,HOSPITAL,90 - 99,M,15,21,4,1,9,1
RR,SEPTICEMIA,HOSPITAL,90 - 99,F,5,21,5,1,9,0
RR,SEPTICEMIA,HOSPITAL,90 - 99,M,12,21,5,1,9,1
RS,OUTRAS,DOMICILIO,90 - 99,F,1110,22,0,0,9,0
RS,OUTRAS,DOMICILIO,90 - 99,M,490,22,0,0,9,1
RS,OUTRAS,HOSPITAL,90 - 99,F,1354,22,0,1,9,0
RS,OUTRAS,HOSPITAL,90 - 99,I,1,22,0,1,9,2
RS,OUTRAS,HOSPITAL,90 - 99,M,692,22,0,1,9,1
RS,OUTRAS,IGNORADO,90 - 99,F,12,22,0,5,9,0
RS,OUTRAS,IGNORADO,90 - 99,M,3,22,0,5,9,1
RS,OUTRAS,OUTRO,90 - 99,F,151,22,0,2,9,0
RS,OUTRAS,OUTRO,90 - 99,M,47,22,0,2,9,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,275,22,0,3,9,0
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,I,1,22,0,3,9,2
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,82,22,0,3,9,1
RS,OUTRAS,VIA_PUBLICA,90 - 99,F,4,22,0,4,9,0
RS,COVID,DOMICILIO,90 - 99,M,1,22,1,0,9,1
RS,COVID,HOSPITAL,90 - 99,F,20,22,1,1,9,0
RS,COVID,HOSPITAL,90 - 99,M,12,22,1,1,9,1
RS,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,F,2,22,1,3,9,0
RS,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,22,1,3,9,1
RS,INDETERMINADA,DOMICILIO,90 - 99,F,30,22,2,0,9,0
RS,INDETERMINADA,DOMICILIO,90 - 99,M,17,22,2,0,9,1
RS,INDETERMINADA,HOSPITAL,90 - 99,F,4,22,2,1,9,0
RS,INDETERMINADA,HOSPITAL,90 - 99,M,4,22,2,1,9,1
RS,INDETERMINADA,OUTRO,90 - 99,F,5,22,2,2,9,0
RS,INDETERMINADA,OUTRO,90 - 99,M,2,22,2,2,9,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,F,5,22,2,3,9,0
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,22,2,3,9,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,93,22,3,0,9,0
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,43,22,3,0,9,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,367,22,3,1,9,0
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,155,22,3,1,9,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,F,2,22,3,5,9,0
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,12,22,3,2,9,0
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,4,22,3,2,9,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,49,22,3,3,9,0
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,14,22,3,3,9,1
RS,PNEUMONIA,DOMICILIO,90 - 99,F,97,22,4,0,9,0
RS,PNEUMONIA,DOMICILIO,90 - 99,M,48,22,4,0,9,1
RS,PNEUMONIA,HOSPITAL,90 - 99,F,1528,22,4,1,9,0
RS,PNEUMONIA,HOSPITAL,90 - 99,M,812,22,4,1,9,1
RS,PNEUMONIA,IGNORADO,90 - 99,F,4,22,4,5,9,0
RS,PNEUMONIA,IGNORADO,90 - 99,M,4,22,4,5,9,1
RS,PNEUMONIA,OUTRO,90 - 99,F,26,22,4,2,9,0
RS,PNEUMONIA,OUTRO,90 - 99,M,10,22,4,2,9,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,136,22,4,3,9,0
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,48,22,4,3,9,1
RS,SEPTICEMIA,DOMICILIO,90 - 99,F,27,22,5,0,9,0
RS,SEPTICEMIA,DOMICILIO,90 - 99,M,7,22,5,0,9,1
RS,SEPTICEMIA,HOSPITAL,90 - 99,F,857,22,5,1,9,0
RS,SEPTICEMIA,HOSPITAL,90 - 99,M,321,22,5,1,9,1
RS,SEPTICEMIA,IGNORADO,90 - 99,F,5,22,5,5,9,0
RS,SEPTICEMIA,IGNORADO,90 - 99,M,2,22,5,5,9,1
RS,SEPTICEMIA,OUTRO,90 - 99,F,8,22,5,2,9,0
RS,SEPTICEMIA,OUTRO,90 - 99,M,2,22,5,2,9,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,52,22,5,3,9,0
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,19,22,5,3,9,1
RS,SRAG,HOSPITAL,90 - 99,F,7,22,6,1,9,0
RS,SRAG,HOSPITAL,90 - 99,M,4,22,6,1,9,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,22,6,3,9,0
SC,OUTRAS,DOMICILIO,90 - 99,F,532,23,0,0,9,0
SC,OUTRAS,DOMICILIO,90 - 99,M,259,23,0,0,9,1
SC,OUTRAS,HOSPITAL,90 - 99,F,582,23,0,1,9,0
SC,OUTRAS,HOSPITAL,90 - 99,M,275,23,0,1,9,1
SC,OUTRAS,IGNORADO,90 - 99,F,2,23,0,5,9,0
SC,OUTRAS,IGNORADO,90 - 99,M,2,23,0,5,9,1
SC,OUTRAS,OUTRO,90 - 99,F,41,23,0,2,9,0
SC,OUTRAS,OUTRO,90 - 99,M,20,23,0,2,9,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,64,23,0,3,9,0
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,28,23,0,3,9,1
SC,OUTRAS,VIA_PUBLICA,90 - 99,F,2,23,0,4,9,0
SC,COVID,DOMICILIO,90 - 99,F,1,23,1,0,9,0
SC,COVID,DOMICILIO,90 - 99,M,1,23,1,0,9,1
SC,COVID,HOSPITAL,90 - 99,F,6,23,1,1,9,0
SC,COVID,HOSPITAL,90 - 99,M,5,23,1,1,9,1
SC,INDETERMINADA,DOMICILIO,90 - 99,F,18,23,2,0,9,0
SC,INDETERMINADA,DOMICILIO,90 - 99,M,11,23,2,0,9,1
SC,INDETERMINADA,HOSPITAL,90 - 99,F,6,23,2,1,9,0
SC,INDETERMINADA,HOSPITAL,90 - 99,M,4,23,2,1,9,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,23,2,3,9,0
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,23,2,3,9,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,58,23,3,0,9,0
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,20,23,3,0,9,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,130,23,3,1,9,0
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,84,23,3,1,9,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,4,23,3,2,9,0
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,4,23,3,3,9,0
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,23,3,3,9,1
SC,PNEUMONIA,DOMICILIO,90 - 99,F,76,23,4,0,9,0
SC,PNEUMONIA,DOMICILIO,90 - 99,M,51,23,4,0,9,1
SC,PNEUMONIA,HOSPITAL,90 - 99,F,603,23,4,1,9,0
SC,PNEUMONIA,HOSPITAL,90 - 99,M,342,23,4,1,9,1
SC,PNEUMONIA,OUTRO,90 - 99,F,7,23,4,2,9,0
SC,PNEUMONIA,OUTRO,90 - 99,M,5,23,4,2,9,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,26,23,4,3,9,0
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,8,23,4,3,9,1
SC,PNEUMONIA,VIA_PUBLICA,90 - 99,F,1,23,4,4,9,0
SC,PNEUMONIA,VIA_PUBLICA,90 - 99,M,1,23,4,4,9,1
SC,SEPTICEMIA,DOMICILIO,90 - 99,F,15,23,5,0,9,0
SC,SEPTICEMIA,DOMICILIO,90 - 99,M,6,23,5,0,9,1
SC,SEPTICEMIA,HOSPITAL,90 - 99,F,360,23,5,1,9,0
SC,SEPTICEMIA,HOSPITAL,90 - 99,M,155,23,5,1,9,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,8,23,5,3,9,0
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,2,23,5,3,9,1
SC,SRAG,DOMICILIO,90 - 99,M,1,23,6,0,9,1
SC,SRAG,HOSPITAL,90 - 99,F,2,23,6,1,9,0
SC,SRAG,HOSPITAL,90 - 99,M,2,23,6,1,9,1
SE,OUTRAS,DOMICILIO,90 - 99,F,97,24,0,0,9,0
SE,OUTRAS,DOMICILIO,90 - 99,M,69,24,0,0,9,1
SE,OUTRAS,HOSPITAL,90 - 99,F,125,24,0,1,9,0
SE,OUTRAS,HOSPITAL,90 - 99,M,58,24,0,1,9,1
SE,OUTRAS,IGNORADO,90 - 99,F,1,24,0,5,9,0
SE,OUTRAS,IGNORADO,90 - 99,M,1,24,0,5,9,1
SE,OUTRAS,OUTRO,90 - 99,F,3,24,0,2,9,0
SE,OUTRAS,OUTRO,90 - 99,M,1,24,0,2,9,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,61,24,0,3,9,0
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,49,24,0,3,9,1
SE,COVID,HOSPITAL,90 - 99,F,1,24,1,1,9,0
SE,COVID,HOSPITAL,90 - 99,M,3,24,1,1,9,1
SE,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,24,1,3,9,0
SE,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,24,1,3,9,1
SE,INDETERMINADA,DOMICILIO,90 - 99,F,4,24,2,0,9,0
SE,INDETERMINADA,DOMICILIO,90 - 99,M,1,24,2,0,9,1
SE,INDETERMINADA,HOSPITAL,90 - 99,F,1,24,2,1,9,0
SE,INDETERMINADA,HOSPITAL,90 - 99,M,1,24,2,1,9,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,16,24,3,0,9,0
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,6,24,3,0,9,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,30,24,3,1,9,0
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,27,24,3,1,9,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,14,24,3,3,9,0
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,5,24,3,3,9,1
SE,PNEUMONIA,DOMICILIO,90 - 99,F,14,24,4,0,9,0
SE,PNEUMONIA,DOMICILIO,90 - 99,M,7,24,4,0,9,1
SE,PNEUMONIA,HOSPITAL,90 - 99,F,144,24,4,1,9,0
SE,PNEUMONIA,HOSPITAL,90 - 99,M,97,24,4,1,9,1
SE,PNEUMONIA,IGNORADO,90 - 99,F,3,24,4,5,9,0
SE,PNEUMONIA,IGNORADO,90 - 99,M,3,24,4,5,9,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,4,24,4,3,9,0
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,5,24,4,3,9,1
SE,SEPTICEMIA,DOMICILIO,90 - 99,F,7,24,5,0,9,0
SE,SEPTICEMIA,DOMICILIO,90 - 99,M,3,24,5,0,9,1
SE,SEPTICEMIA,HOSPITAL,90 - 99,F,79,24,5,1,9,0
SE,SEPTICEMIA,HOSPITAL,90 - 99,M,51,24,5,1,9,1
SE,SEPTICEMIA,IGNORADO,90 - 99,F,1,24,5,5,9,0
SE,SEPTICEMIA,IGNORADO,90 - 99,M,1,24,5,5,9,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,4,24,5,3,9,0
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,2,24,5,3,9,1
SE,SRAG,DOMICILIO,90 - 99,M,2,24,6,0,9,1
SE,SRAG,HOSPITAL,90 - 99,F,2,24,6,1,9,0
SE,SRAG,HOSPITAL,90 - 99,M,1,24,6,1,9,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,24,6,3,9,1
SP,OUTRAS,DOMICILIO,90 - 99,F,2689,25,0,0,9,0
SP,OUTRAS,DOMICILIO,90 - 99,I,1,25,0,0,9,2
SP,OUTRAS,DOMICILIO,90 - 99,M,1297,25,0,0,9,1
SP,OUTRAS,HOSPITAL,90 - 99,F,4453,25,0,1,9,0
SP,OUTRAS,HOSPITAL,90 - 99,I,1,25,0,1,9,2
SP,OUTRAS,HOSPITAL,90 - 99,M,2194,25,0,1,9,1
SP,OUTRAS,IGNORADO,90 - 99,F,88,25,0,5,9,0
SP,OUTRAS,IGNORADO,90 - 99,I,613,25,0,5,9,2
SP,OUTRAS,IGNORADO,90 - 99,M,26,25,0,5,9,1
SP,OUTRAS,OUTRO,90 - 99,F,374,25,0,2,9,0
SP,OUTRAS,OUTRO,90 - 99,M,130,25,0,2,9,1
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,561,25,0,3,9,0
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,235,25,0,3,9,1
SP,OUTRAS,POSTO_SAUDE,90 - 99,F,10,25,0,6,9,0
SP,OUTRAS,POSTO_SAUDE,90 - 99,M,4,25,0,6,9,1
SP,OUTRAS,VIA_PUBLICA,90 - 99,F,10,25,0,4,9,0
SP,OUTRAS,VIA_PUBLICA,90 - 99,M,9,25,0,4,9,1
SP,COVID,DOMICILIO,90 - 99,F,4,25,1,0,9,0
SP,COVID,HOSPITAL,90 - 99,F,144,25,1,1,9,0
SP,COVID,HOSPITAL,90 - 99,M,104,25,1,1,9,1
SP,COVID,IGNORADO,90 - 99,F,3,25,1,5,9,0
SP,COVID,OUTRO,90 - 99,F,2,25,1,2,9,0
SP,COVID,OUTRO,90 - 99,M,2,25,1,2,9,1
SP,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,F,7,25,1,3,9,0
SP,INDETERMINADA,DOMICILIO,90 - 99,F,38,25,2,0,9,0
SP,INDETERMINADA,DOMICILIO,90 - 99,M,28,25,2,0,9,1
SP,INDETERMINADA,HOSPITAL,90 - 99,F,14,25,2,1,9,0
SP,INDETERMINADA,HOSPITAL,90 - 99,M,9,25,2,1,9,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,F,6,25,2,3,9,0
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,25,2,3,9,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,247,25,3,0,9,0
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,133,25,3,0,9,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,992,25,3,1,9,0
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,490,25,3,1,9,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,F,12,25,3,5,9,0
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,M,5,25,3,5,9,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,44,25,3,2,9,0
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,19,25,3,2,9,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,102,25,3,3,9,0
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,57,25,3,3,9,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,90 - 99,F,6,25,3,6,9,0
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,90 - 99,M,4,25,3,6,9,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,90 - 99,M,1,25,3,4,9,1
SP,PNEUMONIA,DOMICILIO,90 - 99,F,552,25,4,0,9,0
SP,PNEUMONIA,DOMICILIO,90 - 99,M,336,25,4,0,9,1
SP,PNEUMONIA,HOSPITAL,90 - 99,F,5770,25,4,1,9,0
SP,PNEUMONIA,HOSPITAL,90 - 99,I,1,25,4,1,9,2
SP,PNEUMONIA,HOSPITAL,90 - 99,M,3288,25,4,1,9,1
SP,PNEUMONIA,IGNORADO,90 - 99,F,29,25,4,5,9,0
SP,PNEUMONIA,IGNORADO,90 - 99,M,33,25,4,5,9,1
SP,PNEUMONIA,OUTRO,90 - 99,F,130,25,4,2,9,0
SP,PNEUMONIA,OUTRO,90 - 99,M,66,25,4,2,9,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,362,25,4,3,9,0
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,188,25,4,3,9,1
SP,PNEUMONIA,POSTO_SAUDE,90 - 99,F,4,25,4,6,9,0
SP,PNEUMONIA,POSTO_SAUDE,90 - 99,M,5,25,4,6,9,1
SP,PNEUMONIA,VIA_PUBLICA,90 - 99,F,3,25,4,4,9,0
SP,SEPTICEMIA,DOMICILIO,90 - 99,F,166,25,5,0,9,0
SP,SEPTICEMIA,DOMICILIO,90 - 99,M,65,25,5,0,9,1
