uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PR,PNEUMONIA,OUTRO,"80 - 89",M,22
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,50
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,47
PR,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
PR,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
PR,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,33
PR,SEPTICEMIA,DOMICILIO,"80 - 89",M,37
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,1252
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,924
PR,SEPTICEMIA,OUTRO,"80 - 89",F,12
PR,SEPTICEMIA,OUTRO,"80 - 89",M,11
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,34
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,24
PR,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
PR,SRAG,DOMICILIO,"80 - 89",F,3
PR,SRAG,DOMICILIO,"80 - 89",M,2
PR,SRAG,HOSPITAL,"80 - 89",F,24
PR,SRAG,HOSPITAL,"80 - 89",M,26
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RJ,OUTRAS,DOMICILIO,"80 - 89",F,1854
RJ,OUTRAS,DOMICILIO,"80 - 89",M,1478
RJ,OUTRAS,HOSPITAL,"80 - 89",F,3406
RJ,OUTRAS,HOSPITAL,"80 - 89",M,2561
RJ,OUTRAS,IGNORADO,"80 - 89",F,18
RJ,OUTRAS,IGNORADO,"80 - 89",M,10
RJ,OUTRAS,OUTRO,"80 - 89",F,108
RJ,OUTRAS,OUTRO,"80 - 89",M,61
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,999
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,624
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",F,12
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,14
RJ,COVID,DOMICILIO,"80 - 89",F,1
RJ,COVID,HOSPITAL,"80 - 89",F,39
RJ,COVID,HOSPITAL,"80 - 89",M,43
RJ,COVID,IGNORADO,"80 - 89",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,52
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,41
RJ,INDETERMINADA,HOSPITAL,"80 - 89",F,34
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,20
RJ,INDETERMINADA,IGNORADO,"80 - 89",F,1
RJ,INDETERMINADA,IGNORADO,"80 - 89",M,2
RJ,INDETERMINADA,OUTRO,"80 - 89",F,2
RJ,INDETERMINADA,OUTRO,"80 - 89",M,3
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,42
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,21
RJ,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,157
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,116
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,569
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,449
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,6
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,15
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,10
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,157
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,104
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
RJ,PNEUMONIA,DOMICILIO,"80 - 89",F,76
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,76
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,2798
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,2280
RJ,PNEUMONIA,IGNORADO,"80 - 89",F,4
RJ,PNEUMONIA,IGNORADO,"80 - 89",M,8
RJ,PNEUMONIA,OUTRO,"80 - 89",F,9
RJ,PNEUMONIA,OUTRO,"80 - 89",M,14
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,481
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,326
RJ,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,2
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",F,57
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,39
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,2573
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,1758
RJ,SEPTICEMIA,IGNORADO,"80 - 89",F,5
RJ,SEPTICEMIA,IGNORADO,"80 - 89",M,7
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,14
RJ,SEPTICEMIA,OUTRO,"80 - 89",M,12
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,443
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,264
RJ,SRAG,DOMICILIO,"80 - 89",F,1
RJ,SRAG,HOSPITAL,"80 - 89",F,15
RJ,SRAG,HOSPITAL,"80 - 89",M,8
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RN,OUTRAS,DOMICILIO,"80 - 89",F,260
RN,OUTRAS,DOMICILIO,"80 - 89",M,276
RN,OUTRAS,HOSPITAL,"80 - 89",F,348
RN,OUTRAS,HOSPITAL,"80 - 89",M,313
RN,OUTRAS,IGNORADO,"80 - 89",F,8
RN,OUTRAS,IGNORADO,"80 - 89",M,6
RN,OUTRAS,OUTRO,"80 - 89",F,12
RN,OUTRAS,OUTRO,"80 - 89",M,12
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,27
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,24
RN,OUTRAS,SAMU,"80 - 89",F,1
RN,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
RN,OUTRAS,VIA_PUBLICA,"80 - 89",M,4
RN,COVID,DOMICILIO,"80 - 89",M,1
RN,COVID,HOSPITAL,"80 - 89",F,5
RN,COVID,HOSPITAL,"80 - 89",M,2
RN,COVID,IGNORADO,"80 - 89",F,1
RN,COVID,IGNORADO,"80 - 89",M,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,INDETERMINADA,DOMICILIO,"80 - 89",F,2
RN,INDETERMINADA,DOMICILIO,"80 - 89",M,4
RN,INDETERMINADA,HOSPITAL,"80 - 89",M,4
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,37
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,47
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,93
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,82
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,2
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
RN,PNEUMONIA,DOMICILIO,"80 - 89",F,79
RN,PNEUMONIA,DOMICILIO,"80 - 89",M,75
RN,PNEUMONIA,HOSPITAL,"80 - 89",F,386
RN,PNEUMONIA,HOSPITAL,"80 - 89",I,1
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,323
RN,PNEUMONIA,IGNORADO,"80 - 89",F,3
RN,PNEUMONIA,IGNORADO,"80 - 89",M,5
RN,PNEUMONIA,OUTRO,"80 - 89",F,2
RN,PNEUMONIA,OUTRO,"80 - 89",M,7
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,31
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
RN,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
RN,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
RN,SEPTICEMIA,DOMICILIO,"80 - 89",F,48
RN,SEPTICEMIA,DOMICILIO,"80 - 89",M,26
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,235
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,191
RN,SEPTICEMIA,IGNORADO,"80 - 89",F,3
RN,SEPTICEMIA,IGNORADO,"80 - 89",M,5
RN,SEPTICEMIA,OUTRO,"80 - 89",F,2
RN,SEPTICEMIA,OUTRO,"80 - 89",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,22
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,9
RN,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
RN,SRAG,DOMICILIO,"80 - 89",F,1
RN,SRAG,HOSPITAL,"80 - 89",F,5
RN,SRAG,HOSPITAL,"80 - 89",M,1
RO,OUTRAS,DOMICILIO,"80 - 89",F,100
RO,OUTRAS,DOMICILIO,"80 - 89",M,116
RO,OUTRAS,HOSPITAL,"80 - 89",F,172
RO,OUTRAS,HOSPITAL,"80 - 89",I,1
RO,OUTRAS,HOSPITAL,"80 - 89",M,192
RO,OUTRAS,OUTRO,"80 - 89",F,4
RO,OUTRAS,OUTRO,"80 - 89",M,5
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RO,OUTRAS,VIA_PUBLICA,"80 - 89",F,3
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,3
RO,COVID,DOMICILIO,"80 - 89",F,1
RO,COVID,HOSPITAL,"80 - 89",F,3
RO,COVID,HOSPITAL,"80 - 89",M,4
RO,INDETERMINADA,DOMICILIO,"80 - 89",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,6
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,19
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,50
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,58
RO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
RO,PNEUMONIA,DOMICILIO,"80 - 89",F,8
RO,PNEUMONIA,DOMICILIO,"80 - 89",M,8
RO,PNEUMONIA,HOSPITAL,"80 - 89",F,107
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,120
RO,PNEUMONIA,OUTRO,"80 - 89",F,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
RO,SEPTICEMIA,DOMICILIO,"80 - 89",M,3
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,103
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,99
RO,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
RO,SRAG,HOSPITAL,"80 - 89",F,4
RO,SRAG,HOSPITAL,"80 - 89",M,1
RO,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RR,OUTRAS,DOMICILIO,"80 - 89",F,10
RR,OUTRAS,DOMICILIO,"80 - 89",M,7
RR,OUTRAS,HOSPITAL,"80 - 89",F,54
RR,OUTRAS,HOSPITAL,"80 - 89",M,47
RR,OUTRAS,OUTRO,"80 - 89",F,2
RR,COVID,HOSPITAL,"80 - 89",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,6
RR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
RR,PNEUMONIA,DOMICILIO,"80 - 89",F,2
RR,PNEUMONIA,HOSPITAL,"80 - 89",F,39
RR,PNEUMONIA,HOSPITAL,"80 - 89",M,39
RR,SEPTICEMIA,HOSPITAL,"80 - 89",F,21
RR,SEPTICEMIA,HOSPITAL,"80 - 89",M,26
RR,SRAG,HOSPITAL,"80 - 89",M,1
RS,OUTRAS,DOMICILIO,"80 - 89",F,1665
RS,OUTRAS,DOMICILIO,"80 - 89",I,1
RS,OUTRAS,DOMICILIO,"80 - 89",M,1334
RS,OUTRAS,HOSPITAL,"80 - 89",F,2929
RS,OUTRAS,HOSPITAL,"80 - 89",I,2
RS,OUTRAS,HOSPITAL,"80 - 89",M,2291
RS,OUTRAS,IGNORADO,"80 - 89",F,35
RS,OUTRAS,IGNORADO,"80 - 89",M,20
RS,OUTRAS,OUTRO,"80 - 89",F,212
RS,OUTRAS,OUTRO,"80 - 89",M,162
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,387
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,273
RS,OUTRAS,VIA_PUBLICA,"80 - 89",F,11
RS,OUTRAS,VIA_PUBLICA,"80 - 89",M,21
RS,COVID,DOMICILIO,"80 - 89",F,1
RS,COVID,DOMICILIO,"80 - 89",M,1
RS,COVID,HOSPITAL,"80 - 89",F,34
RS,COVID,HOSPITAL,"80 - 89",M,44
RS,COVID,OUTRO,"80 - 89",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RS,INDETERMINADA,DOMICILIO,"80 - 89",F,39
RS,INDETERMINADA,DOMICILIO,"80 - 89",M,39
RS,INDETERMINADA,HOSPITAL,"80 - 89",F,21
RS,INDETERMINADA,HOSPITAL,"80 - 89",M,9
RS,INDETERMINADA,OUTRO,"80 - 89",F,3
RS,INDETERMINADA,OUTRO,"80 - 89",M,5
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RS,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,124
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,116
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,697
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,566
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,6
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,21
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,7
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,61
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,51
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
RS,PNEUMONIA,DOMICILIO,"80 - 89",F,91
RS,PNEUMONIA,DOMICILIO,"80 - 89",M,95
RS,PNEUMONIA,HOSPITAL,"80 - 89",F,2234
RS,PNEUMONIA,HOSPITAL,"80 - 89",I,1
RS,PNEUMONIA,HOSPITAL,"80 - 89",M,2029
RS,PNEUMONIA,IGNORADO,"80 - 89",F,7
RS,PNEUMONIA,IGNORADO,"80 - 89",M,9
RS,PNEUMONIA,OUTRO,"80 - 89",F,24
RS,PNEUMONIA,OUTRO,"80 - 89",M,9
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,145
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",I,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,91
RS,SEPTICEMIA,DOMICILIO,"80 - 89",F,39
RS,SEPTICEMIA,DOMICILIO,"80 - 89",M,33
RS,SEPTICEMIA,HOSPITAL,"80 - 89",F,1700
RS,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
RS,SEPTICEMIA,HOSPITAL,"80 - 89",M,1228
RS,SEPTICEMIA,IGNORADO,"80 - 89",F,6
RS,SEPTICEMIA,IGNORADO,"80 - 89",M,3
RS,SEPTICEMIA,OUTRO,"80 - 89",F,9
RS,SEPTICEMIA,OUTRO,"80 - 89",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,108
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,54
RS,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
RS,SRAG,DOMICILIO,"80 - 89",F,1
RS,SRAG,HOSPITAL,"80 - 89",F,20
RS,SRAG,HOSPITAL,"80 - 89",M,8
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
SC,OUTRAS,DOMICILIO,"80 - 89",F,806
SC,OUTRAS,DOMICILIO,"80 - 89",M,706
SC,OUTRAS,HOSPITAL,"80 - 89",F,1405
SC,OUTRAS,HOSPITAL,"80 - 89",I,1
SC,OUTRAS,HOSPITAL,"80 - 89",M,1198
SC,OUTRAS,IGNORADO,"80 - 89",F,2
SC,OUTRAS,IGNORADO,"80 - 89",M,1
SC,OUTRAS,OUTRO,"80 - 89",F,62
SC,OUTRAS,OUTRO,"80 - 89",M,43
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,125
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,84
SC,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
SC,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
SC,OUTRAS,VIA_PUBLICA,"80 - 89",M,4
SC,COVID,HOSPITAL,"80 - 89",F,17
SC,COVID,HOSPITAL,"80 - 89",M,20
SC,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SC,INDETERMINADA,DOMICILIO,"80 - 89",F,23
SC,INDETERMINADA,DOMICILIO,"80 - 89",M,14
SC,INDETERMINADA,HOSPITAL,"80 - 89",F,12
SC,INDETERMINADA,HOSPITAL,"80 - 89",M,8
SC,INDETERMINADA,IGNORADO,"80 - 89",F,1
SC,INDETERMINADA,OUTRO,"80 - 89",F,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SC,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,52
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,52
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,306
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,258
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,13
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,12
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
SC,PNEUMONIA,DOMICILIO,"80 - 89",F,78
SC,PNEUMONIA,DOMICILIO,"80 - 89",M,68
SC,PNEUMONIA,HOSPITAL,"80 - 89",F,1054
SC,PNEUMONIA,HOSPITAL,"80 - 89",M,1047
SC,PNEUMONIA,IGNORADO,"80 - 89",M,1
SC,PNEUMONIA,OUTRO,"80 - 89",F,7
SC,PNEUMONIA,OUTRO,"80 - 89",M,6
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,23
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,20
SC,SEPTICEMIA,DOMICILIO,"80 - 89",F,15
SC,SEPTICEMIA,DOMICILIO,"80 - 89",M,9
SC,SEPTICEMIA,HOSPITAL,"80 - 89",F,806
SC,SEPTICEMIA,HOSPITAL,"80 - 89",M,485
SC,SEPTICEMIA,OUTRO,"80 - 89",F,5
SC,SEPTICEMIA,OUTRO,"80 - 89",M,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,12
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
SC,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
SC,SRAG,HOSPITAL,"80 - 89",F,7
SC,SRAG,HOSPITAL,"80 - 89",M,6
SC,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SE,OUTRAS,DOMICILIO,"80 - 89",F,169
SE,OUTRAS,DOMICILIO,"80 - 89",M,116
SE,OUTRAS,HOSPITAL,"80 - 89",F,228
SE,OUTRAS,HOSPITAL,"80 - 89",M,188
SE,OUTRAS,IGNORADO,"80 - 89",F,3
SE,OUTRAS,IGNORADO,"80 - 89",M,6
SE,OUTRAS,OUTRO,"80 - 89",F,7
SE,OUTRAS,OUTRO,"80 - 89",M,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,90
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,82
SE,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
SE,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
SE,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
SE,COVID,HOSPITAL,"80 - 89",M,4
SE,INDETERMINADA,DOMICILIO,"80 - 89",F,4
SE,INDETERMINADA,DOMICILIO,"80 - 89",M,7
SE,INDETERMINADA,HOSPITAL,"80 - 89",F,3
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,19
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,10
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,67
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,60
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,9
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
SE,PNEUMONIA,DOMICILIO,"80 - 89",F,8
SE,PNEUMONIA,DOMICILIO,"80 - 89",M,18
SE,PNEUMONIA,HOSPITAL,"80 - 89",F,209
SE,PNEUMONIA,HOSPITAL,"80 - 89",M,181
SE,PNEUMONIA,IGNORADO,"80 - 89",F,13
SE,PNEUMONIA,IGNORADO,"80 - 89",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,19
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
SE,SEPTICEMIA,DOMICILIO,"80 - 89",F,5
SE,SEPTICEMIA,DOMICILIO,"80 - 89",M,9
SE,SEPTICEMIA,HOSPITAL,"80 - 89",F,171
SE,SEPTICEMIA,HOSPITAL,"80 - 89",M,168
SE,SEPTICEMIA,IGNORADO,"80 - 89",F,3
SE,SEPTICEMIA,IGNORADO,"80 - 89",M,6
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,13
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
SE,SRAG,DOMICILIO,"80 - 89",F,1
SE,SRAG,HOSPITAL,"80 - 89",F,4
SE,SRAG,HOSPITAL,"80 - 89",M,3
SE,SRAG,IGNORADO,"80 - 89",F,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SP,OUTRAS,DOMICILIO,"80 - 89",F,3974
SP,OUTRAS,DOMICILIO,"80 - 89",M,3314
SP,OUTRAS,HOSPITAL,"80 - 89",F,8959
SP,OUTRAS,HOSPITAL,"80 - 89",I,3
SP,OUTRAS,HOSPITAL,"80 - 89",M,7192
SP,OUTRAS,IGNORADO,"80 - 89",F,118
SP,OUTRAS,IGNORADO,"80 - 89",I,858
SP,OUTRAS,IGNORADO,"80 - 89",M,72
SP,OUTRAS,OUTRO,"80 - 89",F,509
SP,OUTRAS,OUTRO,"80 - 89",I,1
SP,OUTRAS,OUTRO,"80 - 89",M,345
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,891
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,655
SP,OUTRAS,POSTO_SAUDE,"80 - 89",F,12
SP,OUTRAS,POSTO_SAUDE,"80 - 89",M,12
SP,OUTRAS,SAMU,"80 - 89",F,1
SP,OUTRAS,VIA_PUBLICA,"80 - 89",F,32
SP,OUTRAS,VIA_PUBLICA,"80 - 89",M,43
SP,COVID,DOMICILIO,"80 - 89",F,5
SP,COVID,DOMICILIO,"80 - 89",M,9
SP,COVID,HOSPITAL,"80 - 89",F,246
SP,COVID,HOSPITAL,"80 - 89",M,245
SP,COVID,IGNORADO,"80 - 89",F,3
SP,COVID,IGNORADO,"80 - 89",M,1
SP,COVID,OUTRO,"80 - 89",F,1
SP,COVID,OUTRO,"80 - 89",M,4
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
SP,COVID,POSTO_SAUDE,"80 - 89",F,1
SP,COVID,VIA_PUBLICA,"80 - 89",F,1
SP,INDETERMINADA,AMBULANCIA,"80 - 89",M,1
SP,INDETERMINADA,DOMICILIO,"80 - 89",F,69
SP,INDETERMINADA,DOMICILIO,"80 - 89",M,57
SP,INDETERMINADA,HOSPITAL,"80 - 89",F,24
SP,INDETERMINADA,HOSPITAL,"80 - 89",M,17
SP,INDETERMINADA,IGNORADO,"80 - 89",F,1
SP,INDETERMINADA,IGNORADO,"80 - 89",M,1
SP,INDETERMINADA,OUTRO,"80 - 89",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
SP,INDETERMINADA,VIA_PUBLICA,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,375
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,295
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2009
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1519
